,state,fips,cases,deaths,employed-sugar-intake-daily
25854,Minnesota,27,1761893,14682,23.5 
25855,Mississippi,28,981020,13257,49.7 
25856,Nebraska,31,563216,4948,31.1 
25857,New Jersey,34,3021245,35904,22.7 
25858,New York,36,6738718,79081,23.1 
25859,North Carolina,37,3438259,29279,42.1 
25860,Ohio,39,3364860,41601,32.0 
25861,Oklahoma,40,1278295,16258,46.5 
25862,South Carolina,45,1818546,19820,42.0 
25863,Utah,49,1084278,5270,30.3 
25864,Vermont,50,150985,901,16.7 
25865,West Virginia,54,637100,8005,46.1 
25866,Wisconsin,55,1989983,16248,29.7 
25867,Alaska,2,305370,1426,26.2 
25868,Arizona,4,2404386,32936,33.0 
25869,California,6,12032321,102767,22.9 
25870,Connecticut,9,971336,12036,18.9 
25871,District of Columbia,11,176845,1425,18.5 
25872,Indiana,18,2033879,25959,35.9 
25873,Iowa,19,897136,10627,34.2 
25874,Kansas,20,930452,10119,32.4 
25875,Kentucky,21,1698146,18020,43.4 
25876,Louisiana,22,1555480,18624,46.9 
25877,Maryland,24,1353137,16391,28.0 
25878,Minnesota,27,1761893,14682,23.5 
25879,Mississippi,28,981020,13257,49.7 
25880,Nebraska,31,563216,4948,31.1 
25881,New Jersey,34,3021245,35904,22.7 
25882,New York,36,6739840,79081,23.1 
25883,North Carolina,37,3438259,29279,42.1 
25884,Ohio,39,3364860,41601,32.0 
25885,Oklahoma,40,1278295,16258,46.5 
25886,South Carolina,45,1818546,19820,42.0 
25887,Utah,49,1084278,5270,30.3 
25888,Vermont,50,150985,901,16.7 
25889,West Virginia,54,637100,8005,46.1 
25890,Wisconsin,55,1989983,16248,29.7 
25891,Alaska,2,305370,1426,26.2 
25892,Arizona,4,2404386,32936,33.0 
25893,California,6,12034630,102813,22.9 
25894,Connecticut,9,971466,12036,18.9 
25895,District of Columbia,11,176845,1425,18.5 
25896,Indiana,18,2033879,25959,35.9 
25897,Iowa,19,897136,10627,34.2 
25898,Kansas,20,930487,10121,32.4 
25899,Kentucky,21,1704713,18079,43.4 
25900,Louisiana,22,1555480,18624,46.9 
25901,Maryland,24,1353835,16394,28.0 
25902,Minnesota,27,1761893,14682,23.5 
25903,Mississippi,28,981020,13257,49.7 
25904,Nebraska,31,563340,4948,31.1 
25905,New Jersey,34,3025609,35915,22.7 
25906,New York,36,6744066,79112,23.1 
25907,North Carolina,37,3438259,29279,42.1 
25908,Ohio,39,3364860,41601,32.0 
25909,Oklahoma,40,1278295,16258,46.5 
25910,South Carolina,45,1818546,19820,42.0 
25911,Utah,49,1084278,5270,30.3 
25912,Vermont,50,150985,901,16.7 
25913,West Virginia,54,637762,8010,46.1 
25914,Wisconsin,55,1989983,16248,29.7 
25915,Alaska,2,306151,1426,26.2 
25916,Arizona,4,2404386,32936,33.0 
25917,California,6,12035813,102842,22.9 
25918,Connecticut,9,971634,12036,18.9 
25919,District of Columbia,11,176845,1425,18.5 
25920,Indiana,18,2033879,25959,35.9 
25921,Iowa,19,897136,10627,34.2 
25922,Kansas,20,930487,10121,32.4 
25923,Kentucky,21,1704713,18079,43.4 
25924,Louisiana,22,1555480,18624,46.9 
25925,Maryland,24,1355368,16408,28.0 
25926,Minnesota,27,1761893,14682,23.5 
25927,Mississippi,28,981020,13257,49.7 
25928,Nebraska,31,563340,4948,31.1 
25929,New Jersey,34,3026571,35925,22.7 
25930,New York,36,6746028,79141,23.1 
25931,North Carolina,37,3438259,29279,42.1 
25932,Ohio,39,3364860,41601,32.0 
25933,Oklahoma,40,1278295,16258,46.5 
25934,South Carolina,45,1823413,19863,42.0 
25935,Utah,49,1084278,5270,30.3 
25936,Vermont,50,150985,901,16.7 
25937,West Virginia,54,638249,8012,46.1 
25938,Wisconsin,55,1992076,16293,29.7 
25939,Alaska,2,306151,1426,26.2 
25940,Arizona,4,2407765,33003,33.0 
25941,California,6,12037035,102875,22.9 
25942,Connecticut,9,972133,12061,18.9 
25943,District of Columbia,11,176845,1425,18.5 
25944,Indiana,18,2038725,25959,35.9 
25945,Iowa,19,898761,10655,34.2 
25946,Kansas,20,932516,10121,32.4 
25947,Kentucky,21,1704713,18079,43.4 
25948,Louisiana,22,1560627,18666,46.9 
25949,Maryland,24,1355890,16420,28.0 
25950,Minnesota,27,1761893,14682,23.5 
25951,Mississippi,28,984614,13296,49.7 
25952,Nebraska,31,563468,4951,31.1 
25953,New Jersey,34,3028051,35935,22.7 
25954,New York,36,6748537,79170,23.1 
25955,North Carolina,37,3449973,29326,42.1 
25956,Ohio,39,3364860,41601,32.0 
25957,Oklahoma,40,1278295,16258,46.5 
25958,South Carolina,45,1823413,19863,42.0 
25959,Utah,49,1084278,5270,30.3 
25960,Vermont,50,151477,910,16.7 
25961,West Virginia,54,638456,8012,46.1 
25962,Wisconsin,55,1992859,16293,29.7 
25963,Alaska,2,306151,1426,26.2 
25964,Arizona,4,2407765,33003,33.0 
25965,California,6,12058356,102996,22.9 
25966,Connecticut,9,972542,12070,18.9 
25967,District of Columbia,11,177215,1426,18.5 
25968,Indiana,18,2038725,26003,35.9 
25969,Iowa,19,898762,10655,34.2 
25970,Kansas,20,932516,10121,32.4 
25971,Kentucky,21,1704713,18079,43.4 
25972,Louisiana,22,1560627,18666,46.9 
25973,Maryland,24,1356540,16431,28.0 
25974,Minnesota,27,1766860,14742,23.5 
25975,Mississippi,28,984614,13296,49.7 
25976,Nebraska,31,563546,4952,31.1 
25977,New Jersey,34,3029646,35949,22.7 
25978,New York,36,6751472,79186,23.1 
25979,North Carolina,37,3449973,29326,42.1 
25980,Ohio,39,3373859,41676,32.0 
25981,Oklahoma,40,1281551,16292,46.5 
25982,South Carolina,45,1823413,19863,42.0 
25983,Utah,49,1085826,5273,30.3 
25984,Vermont,50,151477,910,16.7 
25985,West Virginia,54,638905,8023,46.1 
25986,Wisconsin,55,1993773,16296,29.7 
25987,Alaska,2,306151,1426,26.2 
25988,Arizona,4,2407765,33003,33.0 
25989,California,6,12059443,103015,22.9 
25990,Connecticut,9,972771,12078,18.9 
25991,District of Columbia,11,177215,1426,18.5 
25992,Indiana,18,2038725,26003,35.9 
25993,Iowa,19,898762,10655,34.2 
25994,Kansas,20,932516,10153,32.4 
25995,Kentucky,21,1704713,18079,43.4 
25996,Louisiana,22,1560627,18666,46.9 
25997,Maryland,24,1357147,16438,28.0 
25998,Minnesota,27,1766860,14742,23.5 
25999,Mississippi,28,984614,13296,49.7 
26000,Nebraska,31,564551,4966,31.1 
26001,New Jersey,34,3032373,35956,22.7 
26002,New York,36,6753973,79203,23.1 
26003,North Carolina,37,3449973,29326,42.1 
26004,Ohio,39,3373859,41676,32.0 
26005,Oklahoma,40,1281551,16292,46.5 
26006,South Carolina,45,1823413,19863,42.0 
26007,Utah,49,1085826,5273,30.3 
26008,Vermont,50,151477,910,16.7 
26009,West Virginia,54,639246,8024,46.1 
26010,Wisconsin,55,1994408,16310,29.7 
26011,Alaska,2,306151,1426,26.2 
26012,Arizona,4,2407765,33003,33.0 
26013,California,6,12059443,103015,22.9 
26014,Connecticut,9,972771,12078,18.9 
26015,District of Columbia,11,177215,1426,18.5 
26016,Indiana,18,2038725,26003,35.9 
26017,Iowa,19,898762,10655,34.2 
26018,Kansas,20,932516,10153,32.4 
26019,Kentucky,21,1704713,18079,43.4 
26020,Louisiana,22,1560627,18666,46.9 
26021,Maryland,24,1357147,16438,28.0 
26022,Minnesota,27,1766860,14742,23.5 
26023,Mississippi,28,984614,13296,49.7 
26024,Nebraska,31,564551,4966,31.1 
26025,New Jersey,34,3032373,35956,22.7 
26026,New York,36,6756370,79204,23.1 
26027,North Carolina,37,3449973,29326,42.1 
26028,Ohio,39,3373859,41676,32.0 
26029,Oklahoma,40,1281551,16292,46.5 
26030,South Carolina,45,1823413,19863,42.0 
26031,Utah,49,1085826,5273,30.3 
26032,Vermont,50,151477,910,16.7 
26033,West Virginia,54,639246,8024,46.1 
26034,Wisconsin,55,1994408,16310,29.7 
26035,Alaska,2,306151,1426,26.2 
26036,Arizona,4,2407765,33003,33.0 
26037,California,6,12059486,103015,22.9 
26038,Connecticut,9,973327,12086,18.9 
26039,District of Columbia,11,177215,1426,18.5 
26040,Indiana,18,2038725,26003,35.9 
26041,Iowa,19,898762,10655,34.2 
26042,Kansas,20,932516,10153,32.4 
26043,Kentucky,21,1704713,18079,43.4 
26044,Louisiana,22,1560627,18666,46.9 
26045,Maryland,24,1357147,16438,28.0 
26046,Minnesota,27,1766860,14742,23.5 
26047,Mississippi,28,984614,13296,49.7 
26048,Nebraska,31,564551,4966,31.1 
26049,New Jersey,34,3032373,35956,22.7 
26050,New York,36,6757482,79204,23.1 
26051,North Carolina,37,3449973,29326,42.1 
26052,Ohio,39,3373859,41676,32.0 
26053,Oklahoma,40,1281551,16292,46.5 
26054,South Carolina,45,1823413,19863,42.0 
26055,Utah,49,1085826,5273,30.3 
26056,Vermont,50,151477,910,16.7 
26057,West Virginia,54,639246,8024,46.1 
26058,Wisconsin,55,1994408,16310,29.7 
26059,Alaska,2,306151,1426,26.2 
26060,Arizona,4,2407765,33003,33.0 
26061,California,6,12059486,103015,22.9 
26062,Connecticut,9,973402,12086,18.9 
26063,District of Columbia,11,177215,1426,18.5 
26064,Indiana,18,2038725,26003,35.9 
26065,Iowa,19,898762,10655,34.2 
26066,Kansas,20,932516,10153,32.4 
26067,Kentucky,21,1708442,18132,43.4 
26068,Louisiana,22,1560627,18666,46.9 
26069,Maryland,24,1357147,16438,28.0 
26070,Minnesota,27,1766860,14742,23.5 
26071,Mississippi,28,984614,13296,49.7 
26072,Nebraska,31,564551,4966,31.1 
26073,New Jersey,34,3032373,35956,22.7 
26074,New York,36,6758339,79204,23.1 
26075,North Carolina,37,3449973,29326,42.1 
26076,Ohio,39,3373859,41676,32.0 
26077,Oklahoma,40,1281551,16292,46.5 
26078,South Carolina,45,1823413,19863,42.0 
26079,Utah,49,1085826,5273,30.3 
26080,Vermont,50,151477,910,16.7 
26081,West Virginia,54,639246,8024,46.1 
26082,Wisconsin,55,1994408,16310,29.7 
26083,Alaska,2,306928,1438,26.2 
26084,Arizona,4,2407765,33003,33.0 
26085,California,6,12062220,103075,22.9 
26086,Connecticut,9,973527,12086,18.9 
26087,District of Columbia,11,177215,1426,18.5 
26088,Indiana,18,2038725,26003,35.9 
26089,Iowa,19,898762,10655,34.2 
26090,Kansas,20,932572,10153,32.4 
26091,Kentucky,21,1708442,18132,43.4 
26092,Louisiana,22,1560627,18666,46.9 
26093,Maryland,24,1357684,16444,28.0 
26094,Minnesota,27,1766860,14742,23.5 
26095,Mississippi,28,984614,13296,49.7 
26096,Nebraska,31,564707,4968,31.1 
26097,New Jersey,34,3035281,35969,22.7 
26098,New York,36,6764874,79226,23.1 
26099,North Carolina,37,3449973,29326,42.1 
26100,Ohio,39,3373859,41676,32.0 
26101,Oklahoma,40,1281551,16292,46.5 
26102,South Carolina,45,1823413,19863,42.0 
26103,Utah,49,1085826,5273,30.3 
26104,Vermont,50,151477,910,16.7 
26105,West Virginia,54,639246,8024,46.1 
26106,Wisconsin,55,1996467,16326,29.7 
26107,Alaska,2,306928,1438,26.2 
26108,Arizona,4,2434631,33042,33.0 
26109,California,6,12063650,103091,22.9 
26110,Connecticut,9,973714,12144,18.9 
26111,District of Columbia,11,177215,1426,18.5 
26112,Indiana,18,2043069,26003,35.9 
26113,Iowa,19,900343,10673,34.2 
26114,Kansas,20,934499,10153,32.4 
26115,Kentucky,21,1708442,18132,43.4 
26116,Louisiana,22,1566105,18706,46.9 
26117,Maryland,24,1359391,16460,28.0 
26118,Minnesota,27,1766860,14742,23.5 
26119,Mississippi,28,987105,13320,49.7 
26120,Nebraska,31,564809,4968,31.1 
26121,New Jersey,34,3036231,35977,22.7 
26122,New York,36,6764874,79231,23.1 
26123,North Carolina,37,3459600,29365,42.1 
26124,Ohio,39,3373859,41676,32.0 
26125,Oklahoma,40,1281551,16292,46.5 
26126,South Carolina,45,1827620,19938,42.0 
26127,Utah,49,1085826,5273,30.3 
26128,Vermont,50,151925,917,16.7 
26129,West Virginia,54,640150,8027,46.1 
26130,Wisconsin,55,1997347,16331,29.7 
26131,Alaska,2,306928,1438,26.2 
26132,Arizona,4,2434631,33042,33.0 
26133,California,6,12083679,103193,22.9 
26134,Connecticut,9,974143,12145,18.9 
26135,District of Columbia,11,177504,1427,18.5 
26136,Indiana,18,2043069,26045,35.9 
26137,Iowa,19,900343,10673,34.2 
26138,Kansas,20,934499,10153,32.4 
26139,Kentucky,21,1708442,18132,43.4 
26140,Louisiana,22,1566105,18706,46.9 
26141,Maryland,24,1359862,16467,28.0 
26142,Minnesota,27,1770117,14766,23.5 
26143,Mississippi,28,987105,13320,49.7 
26144,Nebraska,31,564901,4970,31.1 
26145,New Jersey,34,3037609,35977,22.7 
26146,New York,36,6767680,79264,23.1 
26147,North Carolina,37,3459600,29365,42.1 
26148,Ohio,39,3382995,41746,32.0 
26149,Oklahoma,40,1284450,16336,46.5 
26150,South Carolina,45,1827620,19938,42.0 
26151,Utah,49,1087468,5276,30.3 
26152,Vermont,50,151925,917,16.7 
26153,West Virginia,54,640150,8027,46.1 
26154,Wisconsin,55,1998055,16343,29.7 
26155,Alaska,2,306928,1438,26.2 
26156,Arizona,4,2434631,33042,33.0 
26157,California,6,12085063,103211,22.9 
26158,Connecticut,9,974374,12145,18.9 
26159,District of Columbia,11,177504,1427,18.5 
26160,Indiana,18,2043069,26045,35.9 
26161,Iowa,19,900343,10673,34.2 
26162,Kansas,20,934499,10153,32.4 
26163,Kentucky,21,1708442,18132,43.4 
26164,Louisiana,22,1566105,18706,46.9 
26165,Maryland,24,1360396,16473,28.0 
26166,Minnesota,27,1770117,14766,23.5 
26167,Mississippi,28,987105,13320,49.7 
26168,Nebraska,31,565932,4994,31.1 
26169,New Jersey,34,3038713,35988,22.7 
26170,New York,36,6769755,79266,23.1 
26171,North Carolina,37,3459600,29365,42.1 
26172,Ohio,39,3382995,41746,32.0 
26173,Oklahoma,40,1284450,16336,46.5 
26174,South Carolina,45,1827620,19938,42.0 
26175,Utah,49,1087468,5276,30.3 
26176,Vermont,50,151925,917,16.7 
26177,West Virginia,54,640150,8027,46.1 
26178,Wisconsin,55,1998663,16346,29.7 
26179,Alaska,2,306928,1438,26.2 
26180,Arizona,4,2434631,33042,33.0 
26181,California,6,12085063,103211,22.9 
26182,Connecticut,9,974374,12145,18.9 
26183,District of Columbia,11,177504,1427,18.5 
26184,Indiana,18,2043069,26045,35.9 
26185,Iowa,19,900343,10673,34.2 
26186,Kansas,20,934499,10153,32.4 
26187,Kentucky,21,1708442,18132,43.4 
26188,Louisiana,22,1566105,18706,46.9 
26189,Maryland,24,1360396,16473,28.0 
26190,Minnesota,27,1770117,14766,23.5 
26191,Mississippi,28,987105,13320,49.7 
26192,Nebraska,31,565932,4994,31.1 
26193,New Jersey,34,3038713,35988,22.7 
26194,New York,36,6770793,79266,23.1 
26195,North Carolina,37,3459600,29365,42.1 
26196,Ohio,39,3382995,41746,32.0 
26197,Oklahoma,40,1284450,16336,46.5 
26198,South Carolina,45,1827620,19938,42.0 
26199,Utah,49,1087468,5276,30.3 
26200,Vermont,50,151925,917,16.7 
26201,West Virginia,54,640150,8027,46.1 
26202,Wisconsin,55,1998663,16346,29.7 
26203,Alaska,2,306928,1438,26.2 
26204,Arizona,4,2434631,33042,33.0 
26205,California,6,12085125,103211,22.9 
26206,Connecticut,9,974736,12145,18.9 
26207,District of Columbia,11,177504,1427,18.5 
26208,Indiana,18,2043069,26045,35.9 
26209,Iowa,19,900343,10673,34.2 
26210,Kansas,20,934499,10153,32.4 
26211,Kentucky,21,1708442,18132,43.4 
26212,Louisiana,22,1566105,18706,46.9 
26213,Maryland,24,1360396,16473,28.0 
26214,Minnesota,27,1770117,14766,23.5 
26215,Mississippi,28,987105,13320,49.7 
26216,Nebraska,31,565932,4994,31.1 
26217,New Jersey,34,3038713,35988,22.7 
26218,New York,36,6771746,79266,23.1 
26219,North Carolina,37,3459600,29365,42.1 
26220,Ohio,39,3382995,41746,32.0 
26221,Oklahoma,40,1284450,16336,46.5 
26222,South Carolina,45,1827620,19938,42.0 
26223,Utah,49,1087468,5276,30.3 
26224,Vermont,50,151925,917,16.7 
26225,West Virginia,54,640150,8027,46.1 
26226,Wisconsin,55,1998663,16346,29.7 
26227,Alaska,2,306928,1438,26.2 
26228,Arizona,4,2434631,33042,33.0 
26229,California,6,12087218,103244,22.9 
26230,Connecticut,9,974922,12145,18.9 
26231,District of Columbia,11,177504,1427,18.5 
26232,Indiana,18,2043069,26045,35.9 
26233,Iowa,19,900343,10673,34.2 
26234,Kansas,20,934499,10153,32.4 
26235,Kentucky,21,1713220,18171,43.4 
26236,Louisiana,22,1566105,18706,46.9 
26237,Maryland,24,1360972,16476,28.0 
26238,Minnesota,27,1770117,14766,23.5 
26239,Mississippi,28,987105,13351,49.7 
26240,Nebraska,31,566055,4994,31.1 
26241,New Jersey,34,3041481,35994,22.7 
26242,New York,36,6774709,79162,23.1 
26243,North Carolina,37,3459600,29365,42.1 
26244,Ohio,39,3382995,41746,32.0 
26245,Oklahoma,40,1284450,16336,46.5 
26246,South Carolina,45,1827620,19938,42.0 
26247,Utah,49,1087468,5276,30.3 
26248,Vermont,50,151925,917,16.7 
26249,West Virginia,54,640150,8027,46.1 
26250,Wisconsin,55,1998663,16346,29.7 
26251,Alaska,2,307377,1438,26.2 
26252,Arizona,4,2434631,33043,33.0 
26253,California,6,12088153,103554,22.9 
26254,Connecticut,9,975241,12145,18.9 
26255,District of Columbia,11,177504,1427,18.5 
26256,Indiana,18,2043069,26045,35.9 
26257,Iowa,19,900343,10673,34.2 
26258,Kansas,20,934526,10168,32.4 
26259,Kentucky,21,1713220,18190,43.4 
26260,Louisiana,22,1566105,18706,46.9 
26261,Maryland,24,1362053,16526,28.0 
26262,Minnesota,27,1770117,14766,23.5 
26263,Mississippi,28,987105,13351,49.7 
26264,Nebraska,31,566128,5019,31.1 
26265,New Jersey,34,3042227,35994,22.7 
26266,New York,36,6776934,79625,23.1 
26267,North Carolina,37,3459600,29519,42.1 
26268,Ohio,39,3382995,41826,32.0 
26269,Oklahoma,40,1284450,16376,46.5 
26270,South Carolina,45,1833731,20022,42.0 
26271,Utah,49,1087468,5276,30.3 
26272,Vermont,50,151925,917,16.7 
26273,West Virginia,54,640150,8048,46.1 
26274,Wisconsin,55,2000875,16377,29.7 
26275,Alaska,2,307377,1438,26.2 
26276,Arizona,4,2440294,33077,33.0 
26277,California,6,12089197,103582,22.9 
26278,Connecticut,9,975405,12179,18.9 
26279,District of Columbia,11,177504,1427,18.5 
26280,Indiana,18,2047622,26045,35.9 
26281,Iowa,19,902075,10702,34.2 
26282,Kansas,20,936416,10169,32.4 
26283,Kentucky,21,1713220,18190,43.4 
26284,Louisiana,22,1570671,18738,46.9 
26285,Maryland,24,1362473,16537,28.0 
26286,Minnesota,27,1770117,14766,23.5 
26287,Mississippi,28,989282,13379,49.7 
26288,Nebraska,31,566206,5019,31.1 
26289,New Jersey,34,3043089,35994,22.7 
26290,New York,36,6777357,79643,23.1 
26291,North Carolina,37,3467226,29550,42.1 
26292,Ohio,39,3382995,41826,32.0 
26293,Oklahoma,40,1284450,16376,46.5 
26294,South Carolina,45,1833731,20022,42.0 
26295,Utah,49,1087468,5276,30.3 
26296,Vermont,50,152272,925,16.7 
26297,West Virginia,54,641856,8062,46.1 
26298,Wisconsin,55,2001703,16382,29.7 
26299,Alaska,2,307377,1438,26.2 
26300,Arizona,4,2440294,33077,33.0 
26301,California,6,12108673,103692,22.9 
26302,Connecticut,9,975537,12187,18.9 
26303,District of Columbia,11,177714,1430,18.5 
26304,Indiana,18,2047622,26091,35.9 
26305,Iowa,19,902075,10702,34.2 
26306,Kansas,20,936416,10169,32.4 
26307,Kentucky,21,1713220,18190,43.4 
26308,Louisiana,22,1570671,18738,46.9 
26309,Maryland,24,1362962,16549,28.0 
26310,Minnesota,27,1775264,14820,23.5 
26311,Mississippi,28,989282,13379,49.7 
26312,Nebraska,31,566305,5019,31.1 
26313,New Jersey,34,3044070,36025,22.7 
26314,New York,36,6779740,79671,23.1 
26315,North Carolina,37,3467226,29550,42.1 
26316,Ohio,39,3392320,41875,32.0 
26317,Oklahoma,40,1287378,16417,46.5 
26318,South Carolina,45,1833731,20022,42.0 
26319,Utah,49,1089173,5287,30.3 
26320,Vermont,50,152272,925,16.7 
26321,West Virginia,54,641856,8062,46.1 
26322,Wisconsin,55,2002455,16385,29.7 
26323,Alaska,2,307377,1438,26.2 
26324,Arizona,4,2440294,33077,33.0 
26325,California,6,12110014,103706,22.9 
26326,Connecticut,9,975727,12196,18.9 
26327,District of Columbia,11,177714,1430,18.5 
26328,Indiana,18,2047622,26091,35.9 
26329,Iowa,19,902075,10702,34.2 
26330,Kansas,20,936416,10192,32.4 
26331,Kentucky,21,1713220,18190,43.4 
26332,Louisiana,22,1570671,18738,46.9 
26333,Maryland,24,1363338,16556,28.0 
26334,Minnesota,27,1775264,14820,23.5 
26335,Mississippi,28,989282,13379,49.7 
26336,Nebraska,31,567487,5042,31.1 
26337,New Jersey,34,3044969,36029,22.7 
26338,New York,36,6781487,79675,23.1 
26339,North Carolina,37,3467226,29550,42.1 
26340,Ohio,39,3392320,41875,32.0 
26341,Oklahoma,40,1287378,16417,46.5 
26342,South Carolina,45,1833731,20022,42.0 
26343,Utah,49,1089173,5287,30.3 
26344,Vermont,50,152272,925,16.7 
26345,West Virginia,54,641856,8062,46.1 
26346,Wisconsin,55,2003165,16395,29.7 
26347,Alaska,2,307377,1438,26.2 
26348,Arizona,4,2440294,33077,33.0 
26349,California,6,12110014,103706,22.9 
26350,Connecticut,9,975727,12196,18.9 
26351,District of Columbia,11,177714,1430,18.5 
26352,Indiana,18,2047622,26091,35.9 
26353,Iowa,19,902075,10702,34.2 
26354,Kansas,20,936416,10192,32.4 
26355,Kentucky,21,1713220,18190,43.4 
26356,Louisiana,22,1570671,18738,46.9 
26357,Maryland,24,1363338,16556,28.0 
26358,Minnesota,27,1775264,14820,23.5 
26359,Mississippi,28,989282,13379,49.7 
26360,Nebraska,31,567487,5042,31.1 
26361,New Jersey,34,3044969,36029,22.7 
26362,New York,36,6782482,79675,23.1 
26363,North Carolina,37,3467226,29550,42.1 
26364,Ohio,39,3392320,41875,32.0 
26365,Oklahoma,40,1287378,16417,46.5 
26366,South Carolina,45,1833731,20022,42.0 
26367,Utah,49,1089173,5287,30.3 
